name,srid,active,hof,positions,start,end,letter,seasons,games,dob,dod
Tom Nash,NashTo20,False,False,E,1928,1934,N,7,65,1905-11-22,1972-08-24
Zack Nash,NashZa00,False,False,LB,2012,2012,N,1,8,1989-09-23,NA
Ed Nason,NasoEd20,False,False,T-WB,1922,1923,N,2,10,1899-04-08,1977-03-09
Carl Nassib,NassCa00,True,False,DE,2016,2017,N,2,30,1993-04-12,NA
Ryan Nassib,NassRy00,True,False,QB,2014,2015,N,2,5,1990-03-10,NA
Tony Nathan,NathTo00,False,False,RB,1979,1987,N,9,123,1956-12-14,NA
Brian Natkin,NatkBr00,False,False,TE,2001,2001,N,1,3,1978-01-03,NA
Andy Natowich,NatoAn20,False,False,HB,1944,1944,N,1,1,1918-12-11,2014-10-30
Jojo Natson,NatsJo00,True,False,WR,2017,2017,N,1,7,1994-02-01,NA
Mike Nattiel,NattMi20,False,False,LB,2003,2004,N,2,32,1980-11-08,NA
Ricky Nattiel,NattRi00,False,False,WR,1987,1992,N,6,70,1966-01-25,NA
Fred Naumetz,NaumFr20,False,False,C,1946,1950,N,5,58,1922-03-28,1998-01-02
Paul Naumoff,NaumPa00,False,False,LB,1967,1978,N,12,168,1945-07-03,NA
Johnny Naumu,NaumJo20,False,False,HB,1948,1948,N,1,9,1919-09-30,1982-09-23
Jeremy Navarre,NavaJe99,False,False,DE,2009,2009,N,1,6,1987-03-16,NA
John Navarre,NavaJo00,False,False,QB,2004,2005,N,2,2,1980-09-09,NA
Steve Nave,NaveSt20,False,False,LB,1987,1987,N,1,2,1963-08-29,NA
Hannibal Navies,NaviHa20,False,False,LB,1999,2007,N,9,96,1977-07-19,NA
Ikechuku Ndukwe,NdukIk20,False,False,G-T,2006,2011,N,4,35,1982-07-17,NA
Nedu Ndukwe,NdukCh99,False,False,DB,2007,2011,N,5,55,1985-03-04,NA
Clem Neacy,NeacCl20,False,False,E-T,1924,1928,N,6,42,1898-07-19,1968-03-19
Spencer Nead,NeadSp00,False,False,FB,2003,2003,N,1,10,1977-11-03,NA
Dan Neal,NealDa20,False,False,C-G,1973,1983,N,11,134,1949-08-30,NA
Ed Neal,NealEd00,False,False,MG-C-G-T,1945,1951,N,8,72,1918-12-30,1984-12-27
Frankie Neal,NealFr20,False,False,WR,1987,1987,N,1,12,1965-10-01,NA
Keanu Neal,NealKe01,True,False,FS,2016,2017,N,2,30,1995-07-26,NA
Leon Neal,NealLe20,False,False,RB,1997,1997,N,1,1,1972-09-11,NA
Lewis Neal,NealLe00,True,False,DE,2017,2017,N,1,7,1995-05-17,NA
Lorenzo Neal,NealLo00,False,False,FB,1993,2008,N,16,239,1970-12-27,NA
Louis Neal,NealLo01,False,False,WR,1973,1974,N,2,15,1951-01-10,NA
Mike Neal,NealMi99,False,False,LB,2010,2015,N,6,68,1987-06-26,NA
Rajion Neal,NealRa01,False,False,RB,2014,2014,N,1,0,1992-03-28,NA
Randy Neal,NealRa20,False,False,LB,1995,1998,N,3,4,1972-12-29,NA
Ray Neal,NealRa21,False,False,T-G,1922,1926,N,4,22,1897-11-01,1977-11-25
Richard Neal,NealRi20,False,False,DE-DT,1969,1978,N,10,120,1947-09-27,1983-04-03
Speedy Neal,NealSp00,False,False,RB,1984,1984,N,1,12,1962-08-26,NA
Steve Neal,NealSt20,False,False,G-T,2002,2010,N,8,86,1976-10-09,NA
Ray Nealy,NealRa00,False,False,RB,1997,1997,N,1,1,1975-04-30,NA
Aaron Neary,NearAa00,True,False,C,2017,2017,N,1,1,1992-11-15,NA
Mike Nease,NeasMi20,False,False,G,1987,1987,N,1,2,1961-10-30,NA
Sharrod Neasman,NeasSh00,True,False,S,2016,2017,N,2,14,1991-10-14,NA
Andre Neblett,NeblAn00,False,False,DT,2010,2013,N,4,31,1988-06-07,NA
Ryan Nece,NeceRy20,False,False,LB,2002,2008,N,7,101,1979-02-24,NA
Tommy Neck,NeckTo20,False,False,DB,1962,1962,N,1,1,1939-01-10,2017-05-05
Derrick Ned,NedxDe00,False,False,FB,1993,1995,N,3,42,1969-01-05,NA
Larry Ned,NedxLa00,False,False,RB,2003,2004,N,2,19,1978-08-23,NA
Joe Nedney,nednejoe01,False,False,K,1996,2010,N,16,176,1973-03-22,NA
Bobby Neely,NeelBo20,False,False,TE,1996,1996,N,1,11,1974-03-22,NA
Ralph Neely,NeelRa00,False,False,T-G,1965,1977,N,13,172,1943-09-12,NA
Bob Neff,NeffBo20,False,False,DB,1966,1968,N,3,33,1944-03-05,NA
Fred Negus,NeguFr20,False,False,C-LB,1947,1950,N,4,49,1923-11-07,2005-04-18
Renaldo Nehemiah,NeheRe00,False,False,WR,1982,1984,N,3,40,1959-03-24,NA
John Neidert,NeidJo20,False,False,LB,1968,1970,N,4,30,1946-06-18,NA
Billy Neighbors,NeigBi00,False,False,G,1962,1969,N,8,112,1940-02-04,2012-04-30
Dallas Neil,NeilDa20,False,False,TE,2000,2000,N,1,6,1976-09-30,NA
Dan Neil,NeilDa21,False,False,G,1997,2004,N,8,108,1973-10-21,NA
Kenny Neil,NeilKe20,False,False,DE-DT,1981,1987,N,4,42,1959-01-08,NA
Chris Neild,NeilCh00,False,False,NT,2011,2014,N,4,24,1987-12-01,NA
Bill Neill,NeilBi20,False,False,NT,1981,1984,N,4,40,1959-03-15,NA
Jim Neill,NeilJi20,False,False,FB-WB,1937,1939,N,2,4,1913-05-09,1949-05-07
Ryan Neill,NeilRy99,False,False,DE,2007,2010,N,4,43,1982-12-12,NA
Steve Neils,NeilSt20,False,False,LB,1974,1980,N,7,88,1951-05-02,NA
Cory Nelms,NelmCo00,False,False,CB,2012,2012,N,1,1,1988-02-27,NA
Mike Nelms,NelmMi00,False,False,DB,1980,1984,N,5,68,1955-04-08,NA
Bill Nelsen,NelsBi00,False,False,QB,1963,1972,N,10,90,1941-01-29,NA
Al Nelson,NelsAl20,False,False,DB,1965,1973,N,9,105,1943-10-27,NA
Andy Nelson,NelsAn00,False,False,DB,1957,1964,N,8,103,1933-05-27,NA
Ben Nelson,NelsBe20,False,False,WR,2004,2004,N,1,3,1979-08-21,NA
Benny Nelson,NelsBe21,False,False,DB,1964,1964,N,1,14,1941-04-01,NA
Bill Nelson,NelsBi20,False,False,DT,1971,1975,N,5,47,1948-03-09,NA
Bob Nelson,NelsBo20,False,False,LB,1976,1984,N,7,72,1953-06-30,NA
Bob Nelson,NelsBo21,False,False,NT-DE,1986,1990,N,4,62,1959-03-03,NA
Bruce Nelson,NelsBr20,False,False,G,2003,2003,N,1,15,1979-05-12,NA
Chuck Nelson,nelsochu01,False,False,K,1983,1988,N,5,63,1960-02-23,NA
Corey Nelson,NelsCo00,True,False,OLB,2014,2017,N,4,53,1992-04-22,NA
Darrell Nelson,NelsDa20,False,False,TE,1984,1985,N,2,16,1961-10-27,NA
Darrin Nelson,NelsDa00,False,False,RB,1982,1992,N,12,152,1959-01-02,NA
David Nelson,NelsDa21,False,False,RB,1984,1984,N,1,2,1963-11-23,NA
David Nelson,NelsDa01,False,False,WR,2010,2014,N,5,50,1986-11-07,NA
Dennis Nelson,NelsDe20,False,False,T,1970,1977,N,7,77,1946-02-02,NA
Derrie Nelson,NelsDe21,False,False,LB,1983,1986,N,4,48,1958-02-08,NA
Don Nelson,NelsDo20,False,False,T-C,1926,1926,N,2,7,1903-02-10,1980-10-26
Don Nelson,NelsDo21,False,False,G,1937,1937,N,1,11,1915-05-12,2004-09-15
Edmund Nelson,NelsEd20,False,False,DE-NT-DT,1982,1988,N,7,84,1960-04-30,NA
Frank Nelson,NelsFr20,False,False,B,1948,1949,N,2,16,1923-05-28,2002-02-19
Herb Nelson,NelsHe20,False,False,E-T,1946,1948,N,3,30,1921-04-25,2004-07-18
Jerico Nelson,NelsJe00,False,False,S,2012,2012,N,1,3,1989-09-19,NA
Jim Nelson,NelsJi20,False,False,LB,1998,2005,N,8,88,1975-04-16,NA
Jimmy Nelson,NelsJi21,False,False,B,1946,1946,N,1,14,1919-07-26,1986-12-24
JJ Nelson,NelsJJ00,True,False,WR,2015,2017,N,3,42,1992-04-24,NA
Jonathan Nelson,NelsJo01,False,False,DB,2011,2011,N,1,2,1988-05-06,NA
Jordy Nelson,NelsJo00,True,False,WR,2008,2017,N,9,136,1985-05-31,NA
Karl Nelson,NelsKa20,False,False,T,1984,1988,N,4,57,1960-06-14,NA
Kyle Nelson,NelsKy00,True,False,TE,2012,2017,N,6,81,1986-10-03,NA
Lee Nelson,NelsLe20,False,False,DB,1976,1985,N,10,135,1954-01-30,NA
Mark Nelson,NelsMa20,False,False,T,1987,1987,N,1,1,1964-06-22,NA
Packie Nelson,NelsPa20,False,False,T,1929,1929,N,1,7,1907-02-18,1992-12-01
Ralph Nelson,NelsRa00,False,False,RB,1975,1976,N,2,22,1954-01-23,NA
Reggie Nelson,NelsRe20,False,False,T,1999,2000,N,2,3,1976-06-23,NA
Reggie Nelson,NelsRe99,True,False,DB,2007,2017,N,11,170,1983-09-21,NA
Rhett Nelson,NelsRh20,False,False,DB,2003,2004,N,2,7,1980-02-16,NA
Robert Nelson,NelsRo20,False,False,C-T-DT-LB,1941,1950,N,7,71,1920-01-30,1986-11-03
Robert Nelson,NelsRo00,True,False,FS,2014,2017,N,3,20,1990-02-16,NA
Shane Nelson,NelsSh20,False,False,LB,1977,1982,N,6,73,1955-05-25,NA
Shawn Nelson,NelsSh00,False,False,TE,2009,2010,N,2,17,1985-10-05,NA
Steve Nelson,NelsSt00,False,False,LB,1974,1987,N,14,174,1951-04-26,NA
Steven Nelson,NelsSt01,True,False,CB,2015,2017,N,3,36,1993-01-22,NA
Teddy Nelson,NelsTe20,False,False,DB,1987,1987,N,1,3,1965-01-01,NA
Terry Nelson,NelsTe00,False,False,TE,1973,1980,N,8,87,1951-05-20,NA
Tom Nelson,NelsTo00,False,False,DB,2009,2011,N,3,24,1986-12-04,NA
Andy Nemecek,NemeAn20,False,False,C-G-T,1923,1925,N,3,27,1896-05-06,1984-05-08
Jerry Nemecek,NemeJe20,False,False,E,1931,1931,N,1,9,1907-01-01,1987-05-05
Steve Nemeth,NemeSt20,False,False,QB-HB,1945,1947,N,3,26,1922-12-10,1998-03-27
Ted Nemzek,NemzTe20,False,False,T,1930,1930,N,1,4,1906-02-11,1968-05-21
Carl Nery,NeryCa20,False,False,G,1940,1941,N,2,22,1917-06-17,2007-03-09
Ron Nery,NeryRo20,False,False,DE,1960,1963,N,5,50,1934-12-30,2002-04-04
Jamar Nesbit,NesbJa20,False,False,G-C,1999,2009,N,11,153,1976-12-17,NA
Dick Nesbitt,NesbDi20,False,False,HB-FB,1930,1934,N,6,53,1907-11-12,1962-03-05
Nate Ness,NessNa00,False,False,DB,2010,2014,N,5,9,1986-09-05,NA
Al Nesser,NessAl20,False,False,G-E-C,1920,1931,N,12,93,1892-06-06,1967-03-11
Charlie Nesser,NessCh20,False,False,B,1921,1921,N,1,9,1905-03-17,1970-02-26
Frank Nesser,NessFr20,False,False,FB-G-T,1920,1926,N,5,40,1889-06-03,1953-01-01
Fred Nesser,NessFr21,False,False,T-E-FB,1921,1921,N,1,7,1887-09-10,1967-07-02
John Nesser,NessJo20,False,False,G-T,1921,1921,N,1,2,1876-04-25,1931-07-29
Phil Nesser,NessPh20,False,False,G-T-WB,1920,1921,N,2,7,1880-12-10,1959-05-09
Ted Nesser,NessTe20,False,False,C-T-G,1920,1921,N,2,14,1883-04-05,1941-06-07
Bill Netherton,NethBi20,False,False,E,1921,1922,N,2,2,1898-03-02,1984-08-09
Doug Nettles,NettDo20,False,False,DB,1974,1980,N,6,73,1951-08-13,NA
Jim Nettles,NettJi20,False,False,DB,1965,1972,N,8,109,1942-02-15,NA
Keith Neubert,NeubKe00,False,False,TE,1988,1989,N,2,17,1964-09-13,NA
Ryan Neufeld,NeufRy00,False,False,TE,1999,2007,N,7,72,1975-11-22,NA
Rick Neuheisel,NeuhRi20,False,False,QB,1987,1987,N,1,3,1961-02-07,NA
Quentin Neujahr,NeujQu20,False,False,C,1996,2000,N,5,62,1971-01-30,NA
Bob Neuman,NeumBo20,False,False,E,1934,1936,N,3,24,1912-01-18,1984-01-17
Tom Neumann,NeumTo00,False,False,HB,1963,1963,N,1,10,1940-03-04,NA
Ernie Nevers,NeveEr20,False,True,FB,1926,1931,N,5,54,1903-06-11,1976-05-03
Elijah Nevett,NeveEl20,False,False,DB-WR,1967,1970,N,4,37,1944-04-28,NA
Tom Neville,NeviTo00,False,False,T,1965,1979,N,14,190,1943-08-12,NA
Tom Neville,NeviTo20,False,False,G-T,1986,1992,N,5,50,1961-09-04,1998-05-09
Drake Nevis,NeviDr00,False,False,DL,2011,2013,N,4,26,1989-05-08,NA
Bill Newashe,NewaBi20,False,False,T,1923,1923,N,1,5,1889-10-05,1962-02-09
Jeremy Newberry,NewbJe00,False,False,C-G,1999,2008,N,9,120,1976-03-23,NA
Tom Newberry,NewbTo20,False,False,G-C,1986,1995,N,10,147,1962-12-20,NA
Richard Newbill,NewbRi20,False,False,LB,1990,1992,N,4,11,1968-02-08,NA
Steve Newell,NeweSt00,False,False,WR,1967,1967,N,1,7,1944-12-27,NA
Marshall Newhouse,NewhMa20,True,False,"G,T",2011,2017,N,7,100,1988-09-29,NA
Reggie Newhouse,NewhRe00,False,False,WR,2004,2005,N,2,6,1981-02-16,NA
Robert Newhouse,NewhRo00,False,False,RB,1972,1983,N,12,168,1950-01-09,2014-07-22
Robert Newkirk,NewkRo20,False,False,DT,1999,2001,N,3,20,1977-03-06,NA
Bob Newland,NewlBo00,False,False,WR,1971,1974,N,4,56,1948-10-27,NA
Harry Newland,NewlHa20,False,False,E,1921,1921,N,1,1,1892-03-04,1943-06-27
Anthony Newman,NewmAn20,False,False,DB,1988,1999,N,12,178,1965-11-25,NA
Ed Newman,NewmEd00,False,False,G,1973,1984,N,12,167,1951-06-04,NA
Harry Newman,NewmHa20,False,False,G-T,1924,1924,N,1,6,1897-01-24,1973-12-10
Harry Newman,NewmHa21,False,False,TB,1933,1935,N,3,32,1909-09-05,2000-05-02
Keith Newman,NewmKe20,False,False,LB,1999,2006,N,8,102,1977-01-19,NA
Obie Newman,NewmOb20,False,False,E-TB-WB,1925,1926,N,3,17,1900-04-27,1949-06-04
Pat Newman,NewmPa00,False,False,WR,1991,1994,N,4,34,1968-09-10,NA
Terence Newman,NewmTe20,True,False,DB,2003,2017,N,15,221,1978-09-04,NA
Tim Newman,NewmTi20,False,False,RB,1987,1987,N,1,1,1964-06-11,NA
Don Newmeyer,NewmDo20,False,False,T,1926,1926,N,1,10,1902-02-13,1992-06-25
Tony Newsom,NewsTo20,False,False,DB,1987,1987,N,1,5,1965-07-20,NA
Billy Newsome,NewsBi20,False,False,DE-DT,1970,1977,N,8,99,1948-03-02,NA
Craig Newsome,NewsCr20,False,False,DB,1995,1999,N,5,53,1971-08-10,NA
Harry Newsome,NewsHa20,False,False,P,1985,1993,N,9,140,1963-01-25,NA
Jamar Newsome,NewsJa00,False,False,WR,2011,2012,N,2,8,1987-11-05,NA
Jonathan Newsome,NewsJo00,False,False,OLB,2014,2015,N,2,30,1991-01-22,NA
Ozzie Newsome,NewsOz00,False,True,TE,1978,1990,N,13,198,1956-03-16,NA
Richard Newsome,NewsRi20,False,False,DB,2001,2001,N,1,11,1977-12-06,NA
Timmy Newsome,NewsTi00,False,False,RB,1980,1988,N,9,121,1958-05-17,NA
Vince Newsome,NewsVi20,False,False,DB,1983,1992,N,10,141,1961-01-22,NA
Kendall Newson,NewsKe00,False,False,WR,2003,2003,N,1,6,1980-03-05,NA
Tony Newson,NewsTo21,False,False,LB,2002,2004,N,2,7,1979-09-11,NA
Bob Newton,NewtBo20,False,False,G-T,1971,1981,N,11,142,1949-08-16,NA
Cam Newton,NewtCa20,False,False,DB,2005,2006,N,2,9,1982-05-19,NA
Cam Newton,NewtCa00,True,False,QB,2011,2017,N,7,109,1989-05-11,NA
Chuck Newton,NewtCh20,False,False,FB-HB,1939,1940,N,2,12,1916-11-15,1994-04-05
Derek Newton,NewtDe00,True,False,OL,2011,2016,N,6,82,1987-11-16,NA
Jim Newton,NewtJi20,False,False,T,2003,2003,N,1,3,1978-10-13,NA
Mike Newton,NewtMi00,False,False,DB,2010,2010,N,1,12,1987-11-11,NA
Nate Newton,NewtNa00,False,False,G-T,1986,1999,N,14,198,1961-12-20,NA
Tim Newton,NewtTi20,False,False,DT-NT,1985,1993,N,8,108,1963-03-23,NA
Tom Newton,NewtTo00,False,False,RB,1977,1982,N,6,87,1954-03-08,NA
Yannick Ngakoue,NgakYa00,True,False,OLB,2016,2017,N,2,32,1995-03-31,NA
Haloti Ngata,NgatHa20,True,False,DT,2006,2017,N,12,167,1984-01-21,NA
Dat Nguyen,NguyDa20,False,False,LB,1999,2005,N,7,90,1975-09-25,NA
Armand Niccolai,NiccAr20,False,False,T-G,1934,1942,N,9,97,1911-11-08,1988-12-02
Jim Nicely,NiceJi20,False,False,T,1930,1930,N,1,1,1898-10-07,NA
Al Nichelini,NichAl20,False,False,WB-HB,1935,1936,N,2,23,1909-11-23,1992-01-03
Calvin Nicholas,NichCa20,False,False,WR,1988,1988,N,1,7,1964-06-11,NA
Stephen Nicholas,NichSt99,False,False,LB,2007,2013,N,7,101,1983-05-01,NA
Allen Nichols,NichAl21,False,False,FB,1945,1945,N,1,1,1916-10-28,NA
Bob Nichols,NichBo20,False,False,T,1965,1967,N,3,41,1943-07-18,2002-04-17
Bobby Nichols,NichBo00,False,False,TE,1967,1968,N,2,15,1942-01-30,NA
Gerald Nichols,NichGe20,False,False,DT-NT-DE,1987,1993,N,7,85,1964-02-10,NA
Hamilton Nichols,NichHa20,False,False,G-LB,1947,1951,N,4,43,1924-10-18,2013-07-06
John Nichols,NichJo20,False,False,G-T,1926,1926,N,1,13,1904-07-30,1978-06-17
Mark Nichols,NichMa20,False,False,LB,1978,1978,N,1,15,1956-10-23,NA
Mark Nichols,NichMa00,False,False,WR,1981,1987,N,6,76,1959-10-29,NA
Mike Nichols,NichMi20,False,False,C,1960,1961,N,2,28,1938-07-29,1997-09-15
Ralph Nichols,NichRa20,False,False,T-G,1926,1926,N,1,10,1899-08-22,1929-01-21
Ricky Nichols,NichRi20,False,False,WR,1985,1985,N,1,3,1962-07-27,NA
Robbie Nichols,NichRo20,False,False,LB,1970,1971,N,2,18,1946-11-17,NA
Sid Nichols,NichSi20,False,False,BB,1920,1921,N,2,14,1895-04-15,1971-03-23
A.J. Nicholson,NichA.20,False,False,LB,2006,2006,N,1,2,1983-06-25,NA
Calvin Nicholson,NichCa21,False,False,DB,1989,1991,N,2,9,1967-07-09,NA
Donte Nicholson,NichDo20,False,False,DB,2005,2008,N,4,16,1981-12-18,NA
Frank Nicholson,NichFr20,False,False,LB,1987,1987,N,1,3,1961-03-06,NA
Jim Nicholson,NichJi20,False,False,T,1974,1979,N,6,72,1949-02-28,NA
Montae Nicholson,NichMo00,True,False,SS,2017,2017,N,1,8,1995-12-04,NA
Elbie Nickel,NickEl00,False,False,E-DE,1947,1957,N,11,131,1922-12-28,2007-02-27
Hardy Nickerson,NickHa00,False,False,LB,1987,2002,N,16,225,1965-09-01,NA
Hardy Nickerson,NickHa02,True,False,ILB,2017,2017,N,1,14,1994-01-05,NA
Donnie Nickey,NickDo20,False,False,DB,2003,2010,N,8,123,1980-04-25,NA
Ed Nickla,NickEd20,False,False,T,1959,1959,N,1,12,1933-08-11,NA
Pete Nicklas,NickPe20,False,False,T,1962,1962,N,1,14,1939-07-24,NA
Carl Nicks,NickCa20,False,False,T,2008,2013,N,6,73,1985-05-14,NA
Hakeem Nicks,NickHa01,False,False,WR,2009,2015,N,7,92,1988-01-14,NA
George Nicksich,NickGe20,False,False,MG-LB-G,1950,1950,N,1,12,1928-05-05,1985-01-17
Dadi Nicolas,NicoDa00,True,False,DE,2016,2016,N,1,11,1992-09-29,NA
Scott Nicolas,NicoSc20,False,False,LB,1982,1987,N,6,85,1960-08-07,NA
Bruno Niedziela,NiedBr20,False,False,T,1947,1947,N,1,12,1923-04-12,1962-03-22
Fanny Niehaus,NiehFa20,False,False,WB-BB,1925,1926,N,2,11,1902-03-16,1985-03-15
Ralph Niehaus,NiehRa20,False,False,T,1939,1939,N,1,6,1916-11-19,2010-11-29
Steve Niehaus,NiehSt20,False,False,DT-DE,1976,1979,N,4,39,1954-09-25,NA
Robert Niehoff,NiehRo20,False,False,DB,1987,1987,N,1,3,1964-05-09,NA
Gifford Nielsen,NielGi00,False,False,QB,1978,1983,N,6,55,1954-10-25,NA
Hans Nielsen,nielshan01,False,False,K,1981,1981,N,1,3,1952-11-18,NA
Walt Nielsen,NielWa20,False,False,FB,1940,1940,N,1,9,1917-02-04,2006-09-22
Nielson,Nielxx20,False,False,WB,1924,1924,N,1,1,NA,NA
Wally Niemann,NiemWa20,False,False,C,1922,1924,N,3,22,1894-04-21,1967-12-05
Laurie Niemi,NiemLa00,False,False,T-DT,1949,1953,N,5,56,1925-03-19,1968-02-19
Doug Nienhuis,NienDo20,False,False,T,2005,2005,N,1,7,1982-02-16,NA
John Nies,NiesJo20,False,False,P,1990,1990,N,1,4,1967-02-13,NA
Nick Nighswander,NighNi20,False,False,C,1974,1974,N,1,7,1952-11-03,NA
Troy Niklas,NiklTr00,True,False,TE,2014,2017,N,4,41,1992-09-18,NA
John Niland,NilaJo00,False,False,G,1966,1975,N,10,138,1944-02-29,NA
Jerry Niles,NileJe20,False,False,QB,1947,1947,N,1,4,1919-05-01,1950-12-27
Reed Nilsen,NilsRe20,False,False,C,1947,1947,N,1,2,1921-01-31,2014-02-09
Rob Ninkovich,NinkRo20,False,False,DE,2006,2016,N,11,131,1984-02-01,NA
Jim Ninowski,NinoJi00,False,False,QB,1958,1969,N,12,89,1936-03-26,NA
Maury Nipp,NippMa20,False,False,G,1952,1956,N,3,25,1930-03-21,NA
Dave Nisbet,NisbDa20,False,False,E,1933,1933,N,1,10,1910-08-29,1976-12-10
John Nisby,NisbJo00,False,False,G,1957,1964,N,8,102,1936-09-09,2011-02-06
Adam Nissley,NissAd00,False,False,TE,2012,2012,N,1,0,1988-05-06,NA
Rudy Niswanger,NiswRu20,False,False,C,2006,2010,N,5,57,1982-11-09,NA
Ray Nitschke,NitsRa00,False,True,LB,1958,1972,N,15,190,1936-12-29,1998-03-08
Bjorn Nittmo,nittmbjo01,False,False,K,1989,1989,N,1,6,1966-07-26,NA
Doyle Nix,NixxDo20,False,False,DB,1955,1961,N,5,54,1933-05-30,2009-01-06
Emery Nix,NixxEm20,False,False,TB-QB,1943,1946,N,2,14,1919-12-01,2005-12-06
George Nix,NixxGe20,False,False,G,1926,1926,N,1,2,1895-03-18,1978-10-05
Jack Nix,NixxJa20,False,False,WB,1940,1940,N,1,1,1917-11-08,1990-12-29
Jack Nix,NixxJa21,False,False,E,1950,1950,N,1,9,1928-05-07,NA
John Nix,NixxJo20,False,False,DT,2001,2004,N,3,31,1976-11-24,NA
Kent Nix,NixxKe00,False,False,QB,1967,1972,N,6,46,1944-03-12,NA
Louis Nix,NixILo00,False,False,DT,2014,2015,N,2,4,1991-07-31,NA
Lucas Nix,NixxLu00,False,False,G,2012,2013,N,2,15,1989-09-28,NA
Roosevelt Nix,NixxRo20,False,False,DE,1992,1994,N,3,18,1967-04-17,NA
Roosevelt Nix,NixxRo01,True,False,LB,2015,2017,N,3,41,1992-03-30,NA
David Nixon,NixoDa20,False,False,LB,2009,2011,N,4,15,1985-03-16,NA
Fred Nixon,NixoFr20,False,False,WR,1980,1981,N,2,23,1958-09-22,NA
James Nixon,NixoJa00,False,False,CB,2012,2013,N,2,3,1988-02-02,NA
Jeff Nixon,NixoJe20,False,False,DB,1979,1982,N,4,43,1956-10-13,NA
Mike Nixon,NixoMi20,False,False,HB,1935,1942,N,2,6,1911-11-21,2000-09-22
Taurean Nixon,NixoTa00,True,False,DB,2016,2016,N,1,2,1991-02-07,NA
Tory Nixon,NixoTo20,False,False,DB,1985,1988,N,4,50,1962-02-24,NA
Xavier Nixon,NixoXa00,False,False,OT,2013,2014,N,2,8,1990-09-17,NA
Bob Niziolek,NiziBo20,False,False,TE,1981,1981,N,1,4,1958-06-30,NA
David Njoku,NjokDa00,True,False,TE,2017,2017,N,1,16,1996-07-10,NA
Chad Nkang,NkanCh99,False,False,LB,2007,2008,N,2,23,1985-07-01,NA
Robert Nkemdiche,NkemRo00,True,False,DT,2016,2017,N,2,17,1994-09-19,NA
Mathias Nkwenti,NkweMa20,False,False,T,2001,2003,N,2,2,1978-05-11,NA
Leo Nobile,NobiLe20,False,False,G,1947,1949,N,3,33,1922-09-22,2006-11-14
Tommy Nobis,NobiTo00,False,False,LB,1966,1976,N,11,133,1943-09-20,2017-12-13
Brandon Noble,NoblBr20,False,False,DT,1999,2004,N,5,80,1974-04-10,NA
Brian Noble,NoblBr21,False,False,LB,1985,1993,N,9,117,1962-09-06,NA
Danny Noble,NoblDa00,False,False,TE,2012,2013,N,2,12,1989-03-30,NA
Dave Noble,NoblDa20,False,False,WB,1924,1925,N,2,22,1900-07-29,1983-01-24
Dick Noble,NoblDi20,False,False,G,1926,1926,N,1,1,1902-12-04,1973-05-14
Don Noble,NoblDo20,False,False,TE,1987,1987,N,1,2,1965-10-11,NA
James Noble,NoblJa20,False,False,WR,1986,1987,N,2,9,1963-08-14,NA
Jim Noble,NoblJi20,False,False,E,1925,1925,N,1,9,1901-10-10,1959-09-30
Mike Noble,NoblMi20,False,False,LB,1987,1987,N,1,1,1963-10-31,NA
John Nocera,NoceJo20,False,False,LB,1959,1963,N,5,57,1934-05-04,1981-05-17
George Nock,NockGe00,False,False,RB,1969,1972,N,4,37,1946-03-04,NA
Terry Nofsinger,NofsTe00,False,False,QB,1961,1967,N,7,24,1938-07-13,2007-10-02
Al Noga,NogaAl20,False,False,DE-DT,1988,1994,N,7,93,1965-09-16,NA
Niko Noga,NogaNi20,False,False,LB,1984,1991,N,8,122,1962-03-01,NA
Pete Noga,NogaPe20,False,False,LB,1987,1987,N,1,3,1964-06-24,NA
Dick Nolan,NolaDi20,False,False,DB,1954,1962,N,9,99,1932-03-26,2007-11-11
Earl Nolan,NolaEa20,False,False,T,1937,1938,N,2,12,1911-01-11,1991-04-06
John Nolan,NolaJo20,False,False,G,1926,1926,N,1,10,1899-05-30,1973-07-15
John Nolan,NolaJo21,False,False,T,1948,1950,N,3,36,1926-02-26,1996-07-14
Troy Nolan,NolaTr99,False,False,DB,2010,2012,N,5,38,1986-09-07,NA
Don Nolander,NolaDo20,False,False,C,1946,1946,N,1,11,1921-09-14,1999-04-24
Ben Noll,NollBe20,False,False,G,2004,2005,N,2,5,1981-11-14,NA
Chuck Noll,NollCh20,False,True,LB-G-C,1953,1959,N,7,77,1932-01-05,2014-06-13
Ray Nolting,NoltRa20,False,False,HB,1936,1943,N,8,82,1913-11-08,1995-07-05
Leo Nomellini,NomeLe00,False,True,DT-T,1950,1963,N,14,174,1924-06-19,2000-10-17
Tom Nomina,NomiTo20,False,False,DT-G,1963,1968,N,6,67,1941-12-27,NA
Ike Nonnemaker,NonnIk20,False,False,E-BB,1926,1926,N,1,7,1901-12-11,1988-11-29
Danny Noonan,NoonDa20,False,False,DT-DE,1987,1992,N,7,73,1965-07-14,NA
Jerry Noonan,NoonJe20,False,False,B-E,1921,1924,N,4,12,1897-07-31,1971-08-24
Karl Noonan,NoonKa00,False,False,SE-FL-WR,1966,1971,N,6,84,1944-02-17,NA
John Noppenberg,NoppJo20,False,False,B,1940,1941,N,3,15,1917-09-08,2006-09-22
John Norbeck,NorbJo20,False,False,G-B,1921,1921,N,1,2,1898-07-25,1984-10-23
Hank Norberg,NorbHa20,False,False,E,1946,1948,N,3,35,1920-12-22,1974-12-04
